GENEID	Length
FBTI0019001	7355
FBGN0003975	3463
FBTR0304173_DF_NRG	21
FBTI0060258	1716
FBTI0061132	44
FBGN0053356	143
FBGN0033752	2334
FBTI0019011	1142
FBTI0060341	381
FBGN0034989	3956
FBGN0010488	5665
RR48384_TRANSPOSABLE_ELEMENT	7410
FBTI0018868	414
FBGN0011906	83
FBTI0060631	446
FBTI0062345	591
FBGN0260762	970
FBGN0053426	135
FBGN0050263	6868
FBTI0019003	2607
FBGN0061197	3065
FBTI0060280	4648
FBGN0053411	135
FBGN0034346	3594
FBTI0059799	919
FBTI0061100	779
FBGN0261794	4946
FBTR0304459_DF_NRG	22
FBTI0063199	461
FBTI0062381	1547
FBGN0261588	5381
FBGN0033474	3013
FBGN0034210	1908
FBGN0261554	8384
FBGN0034264	1402
FBGN0034443	497
FBGN0034938	1340
FBGN0035040	1691
FBGN0262443	100
FBTI0061424	133
FBGN0082926	80
FBGN0033785	1905
FBGN0061361	1245
FBGN0033272	1558
FBGN0020391	3235
FBGN0033799	1215
FBGN0259211	9185
FBGN0285940	2443
FBTI0060421	132
FBGN0085229	321
FBTI0061327	177
FBGN0283553	57
FBGN0266438	3221
FBGN0033578	1520
FBGN0033135	1326
FBGN0082942	77
FBGN0259179	2332
FBGN0002531	1065
FBGN0027788	1687
FBGN0033638	6778
FBGN0011849	72
FBGN0033950	324
FBGN0004698	4830
FBGN0005612	3579
FBGN0027091	2453
FBGN0010228	1604
FBGN0034534	646
FBGN0264914	801
FBGN0034429	744
FBTI0060805	44
FBTR0304287_DF_NRG	23
FBGN0034051	2796
FBGN0050157	1034
FBTI0018945	742
FBGN0053964	2245
FBTI0062403	55
FBGN0264336	502
FBGN0011895	73
FBGN0034061	656
FBGN0034554	1294
FBTI0060129	124
FBGN0033730	650
FBGN0034218	1462
FBGN0265981	301
FBGN0035094	5096
FBGN0082968	132
FBGN0261292	681
FBGN0034460	384
FBGN0050095	645
FBGN0015372	1648
FBGN0286785	5004
FBGN0085582	461
FBGN0033017	1241
FBGN0034010	824
FBGN0033591	888
FBGN0262464	82
FBTI0063061	1097
FBGN0267691	590
FBGN0063373	77
FBGN0002533	927
FBGN0058191	3281
FBTI0062344	299
FBGN0004101	4791
FBGN0262412	57
FBGN0010316	2530
FBGN0033866	3706
FBGN0034784	2096
FBGN0053199	1523
FBTI0018980	416
FBTI0059733	5147
FBGN0082919	78
FBGN0034248	984
FBGN0265915	1147
FBGN0033154	2403
FBTI0061404	328
FBGN0034086	941
FBTI0061666	247
FBTI0060410	49
FBTI0063740	368
FBGN0266087	918
FBGN0053370	135
FBTI0061439	907
FBTI0019975	6996
FBGN0034365	1273
FBGN0026761	2478
FBGN0053155	1193
FBTI0061705	263
FBGN0053390	135
FBTI0060496	52
FBGN0266814	1806
FBTI0018986	4985
FBGN0033349	2410
FBGN0287466	1504
FBTI0060850	7911
FBGN0033726	683
FBTR0445467_DF_NRG	20
FBTR0304267_DF_NRG	21
FBTI0061659	44
FBGN0082971	141
FBGN0011956	73
RR50207_TRANSPOSABLE_ELEMENT	7346
FBGN0026136	912
FBTI0061862	148
FBGN0050289	1164
FBGN0033221	585
FBGN0085444	5824
FBGN0033501	1639
FBGN0035020	1043
FBTI0061926	317
FBGN0034654	853
FBGN0000658	3551
FBTI0061691	143
FBGN0011958	73
FBGN0034243	2233
FBTI0062507	767
FBGN0034743	754
FBTI0018940	219
FBGN0266643	592
FBGN0054038	1186
FBGN0034267	3483
FBGN0053417	135
FBTI0061154	357
FBGN0033605	548
FBGN0266819	5936
FBGN0265593	637
FBTI0063120	49
FBTI0061696	84
FBTI0061096	416
FBGN0033134	1062
FBGN0265696	1401
FBGN0034242	1337
FBGN0034520	2030
FBGN0287607	2106
FBGN0050491	1414
FBGN0086655	9322
FBGN0069969	3416
FBTI0060938	267
FBGN0082981	155
FBGN0034098	2549
FBGN0034921	1513
FBGN0034510	418
FBTI0063679	312
FBGN0262476	5055
FBGN0034427	1273
FBGN0044020	758
FBTI0061207	1134
FBGN0266859	696
FBGN0034144	1664
FBGN0034109	1696
FBTI0019891	1739
FBGN0034005	3361
FBGN0033206	1782
FBGN0034971	2278
FBTI0061939	2376
FBGN0263030	1366
RR49857_TRANSPOSABLE_ELEMENT	4721
FBGN0083004	141
FBGN0016684	2660
FBGN0034356	3516
FBGN0083046	159
FBGN0040666	478
FBGN0034071	4466
FBTI0059788	31
FBGN0050326	73
FBGN0034998	1744
FBGN0086022	109
FBTI0060892	4672
FBTI0060502	49
FBTI0019951	562
FBTI0018970	5144
FBTI0062472	88
FBGN0010220	1670
FBGN0267655	549
FBTI0018888	3134
FBGN0050011	6251
FBGN0033558	2905
FBTI0060522	62
FBGN0034803	986
FBGN0058068	414
FBGN0085400	5760
FBTI0063705	600
FBGN0050271	2550
FBGN0053503	1812
FBTI0063226	127
FBTI0061110	402
FBTI0061900	1573
FBGN0264599	2589
FBGN0011878	72
FBGN0265846	219
FBGN0033226	2898
FBGN0086358	3976
FBTI0018912	4699
FBGN0033810	797
FBGN0004581	4159
FBGN0050428	1219
FBGN0261267	421
FBGN0050154	507
FBGN0020908	1226
FBGN0034796	1183
FBTI0063089	94
FBGN0033633	2174
FBGN0033257	1978
FBGN0015614	2061
FBGN0034053	2108
FBGN0003396	10997
FBTI0061688	36
FBGN0034911	6361
FBGN0028424	1495
FBGN0265193	1349
FBGN0050503	1842
FBGN0034570	7429
FBGN0266846	510
FBGN0040007	1013
FBGN0264541	409
FBTI0062377	546
FBGN0033873	1402
FBTI0019883	5355
FBTI0061657	644
FBGN0266487	3050
FBGN0034532	1917
FBGN0053373	135
FBGN0033194	10480
FBTI0059686	1105
FBGN0050073	1648
FBTI0063185	121
FBGN0033888	1510
FBGN0013771	1964
FBGN0063388	69
FBGN0034201	2443
FBGN0034514	440
FBTI0062506	174
FBTI0060099	144
FBTI0063982	101
FBTI0061163	416
FBGN0039979	803
FBGN0033867	3427
FBTI0063050	77
FBGN0259937	3412
FBGN0050234	82
FBGN0050479	3601
FBTI0062538	105
FBTI0060828	911
FBGN0040091	1864
FBTI0063157	150
FBGN0045483	1104
FBGN0015543	73
FBTR0309585_DF_NRG	20
FBGN0034418	2859
FBGN0085219	1100
FBGN0264506	1001
FBTI0062405	38
FBGN0264496	1275
FBTI0059993	351
FBGN0027525	2099
FBGN0050010	960
FBTI0061124	107
FBGN0035085	1393
FBGN0002570	1826
FBGN0025693	2461
FBGN0033921	1942
FBGN0033850	1412
FBGN0050120	2533
FBGN0083951	418
FBGN0034446	709
FBGN0034552	1691
FBTI0060057	15516
FBGN0033987	5142
FBGN0286006	90
FBGN0263558	122
FBGN0034495	1429
FBGN0011674	3887
FBGN0082943	77
FBTI0060525	326
FBGN0263397	12715
FBGN0010358	810
FBGN0011867	71
RR48331_TRANSPOSABLE_ELEMENT	4670
FBGN0040849	2345
FBGN0033650	570
FBGN0034182	1866
FBTI0060905	265
FBTR0304377_DF_NRG	23
FBGN0010504	2633
FBTI0063834	73
FBGN0261387	4686
FBGN0260437	509
FBGN0040737	177
FBTI0061071	56
FBTI0061227	442
FBGN0004921	2773
FBGN0028983	1297
FBTI0061125	358
FBTI0059741	2645
FBGN0033916	3423
FBGN0266763	787
FBGN0085223	655
FBGN0034567	2547
FBGN0040775	279
FBGN0265762	1174
FBGN0265498	1178
FBGN0033368	3543
FBGN0034860	1574
FBGN0265500	508
FBTI0062365	818
FBGN0034986	713
FBTI0060632	188
FBGN0265143	501
FBGN0033897	4142
FBGN0050122	4623
FBGN0050493	1577
FBGN0027548	4475
FBGN0085232	535
FBGN0263487	139
FBGN0033580	707
FBGN0033437	1347
FBTI0063744	77
FBGN0265313	2471
RR48369_TRANSPOSABLE_ELEMENT	7501
FBGN0034961	1239
FBTI0060971	441
FBGN0034473	1260
FBGN0050082	843
FBGN0004360	2240
FBGN0034833	1103
FBGN0053369	135
FBTR0309587_DF_NRG	21
FBGN0085250	1165
FBGN0033101	1303
FBGN0034643	3322
FBGN0033100	715
FBTI0062339	75
FBGN0085414	4704
FBGN0033834	4681
FBTR0309744_DF_NRG	23
FBGN0259711	908
FBGN0050281	1007
FBTI0063232	7114
FBTI0061296	551
FBGN0034700	401
FBGN0033690	1124
FBGN0025827	600
FBGN0034278	569
FBGN0261397	6502
FBGN0050472	839
FBTR0472706_DF_NRG	23
FBGN0034933	2566
FBGN0266671	2405
FBGN0267733	2652
FBTI0062490	42
FBTI0060638	698
FBTI0059872	113
FBGN0034617	1987
FBTI0060543	394
FBGN0053437	135
FBTI0018978	4027
FBTI0060157	53
FBGN0034458	1899
FBTI0061808	1454
FBGN0263999	1508
FBGN0053535	72
FBGN0000562	4515
FBGN0267823	1116
FBGN0033027	849
FBTI0060538	113
FBTI0063016	47
FBTR0472807_DF_NRG	22
FBGN0033589	504
FBGN0034913	1212
FBGN0000044	1724
FBTI0064077	1238
FBGN0050280	1075
FBGN0260475	1683
FBTI0063168	72
FBGN0033400	1195
FBGN0264560	6954
FBTI0060523	161
FBGN0083941	574
FBGN0034498	5174
FBGN0002567	4081
FBTI0061422	64
FBGN0034931	1325
FBGN0265306	747
FBGN0034063	2041
FBGN0250842	957
FBGN0003008	823
FBGN0260499	5103
FBTI0060420	718
FBGN0266377	8459
FBGN0033863	2643
FBGN0028744	2514
FBGN0063385	87
FBTR0472722_DF_NRG	23
FBGN0033756	1535
FBGN0022027	678
FBGN0034012	2089
FBGN0266811	437
FBGN0034073	3133
FBTR0304517_DF_NRG	22
FBGN0050340	1232
FBTI0061202	43
FBGN0001091	1480
FBTI0018983	5075
FBGN0015872	2499
FBGN0050272	1699
FBTI0060550	34
RR00128_TRANSPOSABLE_ELEMENT	1628
FBGN0034430	1092
FBGN0034361	691
FBTI0061693	39
FBTI0062378	256
FBTI0064138	381
FBGN0261293	615
FBGN0086532	1830
FBGN0028560	1686
FBGN0266817	633
FBTI0059729	26764
FBTI0061094	1403
FBGN0034158	3940
FBGN0086656	1267
FBGN0028836	1186
FBGN0265839	551
FBGN0022224	396
FBGN0033616	1893
FBGN0033728	1186
FBGN0086030	118
FBGN0004132	704
FBGN0029501	2455
FBTI0062343	106
FBGN0028740	1875
FBGN0028743	4771
FBGN0050471	2435
FBGN0265061	701
FBGN0033353	897
FBGN0053374	135
FBGN0035068	519
FBGN0263481	161
FBGN0263377	2301
FBGN0034788	1918
FBTI0061256	326
FBGN0033640	543
FBGN0053988	8297
FBGN0261807	663
FBGN0035025	2351
FBGN0022985	3206
FBGN0033942	651
FBGN0020620	5164
FBGN0005624	6332
FBGN0046294	766
FBGN0262410	74
FBGN0265434	7242
FBGN0034493	5102
FBGN0002552	3654
FBGN0041706	1788
FBTI0061517	323
FBGN0033762	2549
FBGN0010342	1814
FBGN0262838	390
FBGN0034050	1057
FBGN0285952	807
FBGN0265307	651
FBTI0061402	363
FBGN0015040	1743
RR48329_TRANSPOSABLE_ELEMENT	4680
FBTI0063026	59
FBGN0053544	520
FBGN0061356	1322
FBTI0063862	352
FBGN0053140	2341
FBGN0259745	7991
FBTI0019035	1098
FBTI0059790	31
FBTR0309597_DF_NRG	22
FBTI0062397	57
FBGN0034391	5546
FBGN0265837	351
FBGN0033848	2129
FBGN0027356	3205
FBGN0266433	857
FBGN0050062	610
FBGN0263981	1433
FBTI0019896	743
FBGN0050083	868
FBTI0060411	320
FBGN0050377	4078
FBGN0034377	761
FBGN0034082	1449
FBGN0266111	6284
FBTR0304246_DF_NRG	23
FBGN0086029	116
FBTI0063684	359
FBGN0026401	6711
FBGN0262414	81
FBGN0033042	1201
FBGN0041174	1309
FBGN0003701	4578
FBGN0034481	537
FBTI0061426	129
FBGN0034159	1429
FBGN0033210	1001
FBGN0034629	2252
FBGN0262307	86
FBGN0265858	301
FBGN0264339	5891
FBGN0262370	88
FBGN0265644	1051
FBGN0284083	536
FBGN0016762	1230
FBTI0062291	159
FBGN0053012	2849
FBGN0034321	2798
FBGN0033195	1757
FBGN0016078	2181
FBGN0263980	14690
FBTI0062371	157
FBGN0266009	677
FBTI0061069	405
FBGN0085253	473
FBTI0018933	1020
FBGN0034500	1688
FBTI0062564	98
FBGN0034364	1348
FBTI0018898	2549
FBGN0265577	228
FBGN0033723	751
FBGN0053627	552
FBGN0040513	1905
FBGN0034530	3135
FBTI0060120	284
FBTI0060509	136
FBGN0034828	505
FBTR0472751_DF_NRG	22
FBGN0026385	1239
FBGN0025692	1285
FBGN0262882	482
FBGN0015001	818
FBGN0045063	3724
FBTI0061484	167
FBTI0060637	864
FBGN0266623	1210
FBGN0266041	402
FBGN0050093	540
FBGN0003731	6947
FBGN0050159	1566
FBTI0062615	56
FBGN0264271	649
FBTI0018926	550
FBGN0265184	1490
FBGN0053792	678
FBGN0034808	2043
FBGN0001285	1397
FBGN0050005	887
FBGN0050430	498
FBTI0018918	1918
FBGN0033184	1711
FBTI0060622	495
FBTI0061233	241
FBGN0033943	3339
FBTI0063708	426
FBTI0060079	629
FBGN0040777	2177
FBTI0060767	52
FBGN0265659	501
FBGN0041241	1381
FBGN0050198	72
FBGN0033639	4682
FBTI0061435	543
FBTI0059760	13519
FBGN0040763	750
FBTI0060532	149
FBGN0050211	72
FBGN0061188	587
FBGN0050125	1812
FBTI0063096	322
FBGN0286784	3457
FBGN0050096	1130
FBGN0033520	848
FBGN0266766	5443
FBTI0063030	53
FBGN0050355	751
FBGN0264962	7815
FBGN0033884	2036
FBGN0265853	701
FBGN0050447	812
FBTI0019926	2495
FBTI0062340	364
FBGN0034484	2041
FBGN0028683	457
FBGN0003687	1387
FBGN0085222	2333
FBGN0259219	3541
FBTR0304340_DF_NRG	21
FBGN0261698	10039
FBGN0027619	1363
FBGN0050325	2470
FBGN0033766	5786
FBGN0053632	543
FBGN0040729	281
FBGN0015754	3459
FBTI0019967	3620
FBGN0033174	2177
FBGN0086023	106
FBGN0262402	84
FBGN0034644	4426
FBTI0062589	508
FBGN0050464	1785
FBGN0053359	135
FBGN0053476	498
FBTI0060634	853
FBGN0260436	600
FBGN0035008	963
FBTI0018916	3805
FBGN0260934	12693
FBGN0033085	537
FBTI0060769	147
FBGN0265104	2308
FBTI0060798	318
FBGN0003401	1694
FBGN0263707	336
FBGN0050268	3761
FBGN0034029	1548
FBTI0060151	136
FBGN0033278	643
FBGN0034665	1194
FBGN0265341	1103
FBGN0034351	1453
FBGN0266439	3221
FBGN0000577	2792
FBGN0010435	3522
FBTI0060886	450
FBGN0015801	1781
FBGN0033778	1947
FBGN0266432	2820
FBTI0061486	1102
FBGN0265642	714
FBGN0050080	2791
FBTI0061455	349
FBGN0259737	795
FBGN0050383	966
FBGN0011935	74
FBGN0053438	135
FBGN0004362	1965
FBTR0472708_DF_NRG	22
FBGN0265665	688
FBTI0019278	9091
FBGN0265844	501
FBGN0085235	857
FBGN0010241	4256
FBTI0062323	49
FBGN0050087	834
FBGN0022740	1078
FBGN0040502	631
FBGN0032997	1804
FBGN0025360	2801
FBGN0003612	5039
FBTI0060362	169
FBGN0029082	5478
FBGN0033427	2439
FBGN0053395	135
FBGN0010551	1889
FBGN0034935	1490
FBGN0040674	982
FBGN0260222	1206
FBGN0265838	501
FBTI0059791	1374
FBGN0033468	1128
FBGN0085240	198
FBGN0034187	3474
FBGN0033955	2870
FBGN0264909	332
FBGN0041581	879
FBGN0265658	501
FBGN0004435	6910
FBGN0034599	1081
FBTI0063133	88
FBTI0063144	49
FBGN0262840	641
FBTI0063853	33
FBGN0265631	1075
FBGN0050089	5204
FBTI0019039	1391
FBGN0034354	943
FBGN0015477	7771
FBTI0059832	36
FBGN0034475	593
FBGN0265594	500
FBGN0010423	791
FBTI0064059	1241
FBTI0063257	396
FBGN0033339	4148
FBGN0266644	1705
FBGN0033459	1298
FBGN0033820	860
FBTI0060515	119
FBGN0266008	977
FBTI0062469	141
FBGN0026378	1923
FBGN0034128	939
FBGN0015602	1919
FBTI0060277	336
FBTI0061619	55
FBTI0063201	69
FBGN0053435	135
FBGN0034490	1753
FBGN0033924	2984
FBGN0034627	1613
FBGN0265174	1851
FBGN0033667	2211
FBTI0062331	555
FBTI0061445	58
FBGN0011236	3070
FBTI0063176	559
FBGN0024188	808
FBGN0033602	1386
FBGN0265099	801
FBGN0010590	852
FBGN0033769	1210
FBTR0304457_DF_NRG	22
FBGN0050440	3443
FBGN0033902	1590
FBGN0053448	135
FBGN0050401	1258
FBTI0060552	321
FBGN0004896	2228
FBGN0001325	4411
FBGN0003382	6115
FBGN0285892	5951
FBGN0034837	1232
FBTI0059827	86
FBGN0034683	1215
FBTI0063156	992
FBGN0265855	501
FBTI0060512	421
FBGN0263240	1690
FBGN0065047	173
FBGN0263046	1040
FBGN0260223	691
FBGN0287464	1356
FBGN0034920	920
FBGN0014184	2445
FBTI0063757	583
FBGN0034398	953
FBTI0061805	359
FBGN0043534	823
FBGN0033165	453
FBTI0018915	4694
FBGN0034179	1770
FBGN0033615	3158
FBTR0472808_DF_NRG	22
FBGN0262169	3217
FBTI0060260	1268
FBGN0034403	1077
FBGN0053454	522
FBTI0019029	428
FBGN0053554	11519
FBTI0060870	1820
FBGN0011286	16405
FBGN0034172	1395
FBGN0033960	2508
FBGN0034565	1152
FBTI0061346	753
FBGN0050290	1206
FBGN0062961	503
FBGN0028473	2276
FBGN0034553	1802
FBTI0062325	138
FBTI0060347	254
FBGN0034975	7406
FBGN0286007	92
FBGN0261269	4343
FBGN0033737	2048
FBTR0445449_DF_NRG	21
FBGN0033821	592
FBGN0264880	351
FBGN0265529	470
FBGN0034973	500
FBGN0001263	2331
FBTR0309653_DF_NRG	22
FBGN0034387	1782
FBGN0016984	4106
FBGN0033323	2059
FBGN0050203	2877
FBGN0034075	4157
FBGN0034426	669
FBGN0265842	701
FBTI0061237	100
FBGN0278599	1712
FBGN0262824	1281
FBGN0265657	308
FBGN0033629	1208
FBGN0086604	5508
FBGN0053998	589
FBTI0060981	7842
FBGN0028737	960
FBGN0017556	1254
FBTI0059807	57
FBGN0050274	2879
FBGN0263116	4026
FBGN0265365	801
FBGN0033668	4532
FBGN0058461	391
FBGN0085243	537
FBTI0061311	429
FBGN0033708	2260
FBTI0063033	258
FBGN0265053	484
FBGN0034869	1052
FBGN0053436	135
FBGN0050269	1234
FBTI0018995	361
FBGN0034925	1239
FBGN0035086	6450
FBGN0011893	73
FBGN0262220	94
FBGN0266048	1201
FBGN0034722	3161
FBTI0018959	5029
FBGN0034328	468
FBTI0063032	93
FBGN0266640	1165
FBTI0063086	430
FBGN0033770	715
FBTI0059734	15283
FBTI0019931	137
FBGN0265348	497
FBTI0062278	66
FBTI0062618	280
FBTI0063188	66
FBTI0063118	4318
FBGN0034645	606
FBGN0033149	2312
FBTI0062409	49
FBGN0263076	2672
FBGN0263572	95
FBTI0063110	493
FBGN0262567	371
FBGN0259709	1930
FBTI0060422	80
FBGN0085241	358
FBGN0265527	2301
FBTI0019992	1106
FBGN0050085	4605
FBGN0010411	612
FBGN0034601	821
FBGN0033043	1200
FBTI0063060	129
FBTI0064271	478
FBGN0085259	546
FBGN0033122	1722
FBGN0033739	3990
RR44380_TRANSPOSABLE_ELEMENT	4702
FBTI0063864	50
FBGN0001123	2112
FBGN0033600	744
FBGN0260012	4929
FBTI0018939	1101
FBTI0061291	52
FBTI0019888	831
FBGN0266816	1050
FBGN0050298	74
FBTI0062497	457
FBTI0062529	969
FBGN0063491	788
FBGN0034200	2279
FBTI0019919	442
FBTI0060345	1001
FBGN0033145	448
FBGN0265648	474
FBGN0035014	837
FBGN0034070	6502
FBGN0034978	2911
FBGN0266632	1868
FBGN0033312	1803
FBGN0003256	7591
FBGN0033911	2700
FBGN0034819	388
FBGN0033652	8067
FBGN0050463	6101
FBGN0033313	8942
FBGN0035050	2229
FBTI0063212	441
FBGN0033781	691
FBGN0000426	467
FBGN0266488	2486
FBGN0041240	1251
FBGN0050287	955
FBGN0266628	334
FBGN0034694	2412
FBGN0013725	1839
FBGN0085256	485
FBGN0259246	13350
FBGN0085233	486
FBGN0052843	3284
FBGN0053446	135
FBTI0063857	364
FBGN0034703	1663
FBGN0050506	72
FBTR0309728_DF_NRG	21
FBGN0034807	920
FBTI0018917	4700
FBGN0050412	1160
FBGN0034497	1499
FBGN0010611	2795
FBGN0267949	882
FBGN0004168	5019
FBGN0033935	2027
FBTI0019010	186
FBGN0033229	1522
FBGN0035064	1540
FBGN0003892	5521
FBTI0018877	131
FBTI0062402	70
FBTI0063083	3382
FBGN0034008	1204
FBGN0033038	2226
FBGN0035021	2863
FBGN0263466	166
FBGN0267791	2571
FBGN0033933	1514
FBGN0266489	3439
FBGN0010339	1304
FBGN0264980	1001
FBGN0086895	3898
FBGN0033286	1695
FBGN0265191	4135
RR48356_TRANSPOSABLE_ELEMENT	5251
FBGN0034939	2035
FBGN0034335	831
FBTI0062342	359
FBGN0011850	72
FBGN0067102	3394
FBTI0018981	2077
FBGN0065073	140
FBGN0265840	201
FBTI0059703	10501
FBGN0085257	415
FBTI0019026	9094
FBGN0065076	55
FBGN0042180	2937
FBTI0060072	1192
FBGN0044011	1432
FBGN0004240	496
FBGN0067903	739
FBTI0060148	252
FBGN0027596	7416
FBGN0053382	135
FBGN0034262	2582
FBTI0059862	215
FBTI0019996	8922
FBGN0263459	151
FBGN0043575	746
FBGN0263250	1138
FBTI0063243	555
FBGN0033031	1316
FBGN0283625	1022
FBGN0265339	401
FBTI0061127	623
FBTI0061523	621
FBGN0086658	145
FBGN0053506	1073
FBGN0033918	2001
FBGN0034286	3283
FBGN0053144	5611
FBTI0018996	3483
FBTI0061906	1589
FBGN0035027	2202
FBGN0033693	2245
FBTI0018896	14985
FBGN0263518	111
FBGN0265592	601
FBTI0018988	265
FBGN0050356	538
FBTI0061290	499
FBGN0263517	103
FBGN0066292	1649
FBGN0050208	72
FBGN0033635	1609
FBGN0034104	465
FBGN0046253	3171
FBGN0034737	765
FBGN0267587	350
FBGN0050382	952
FBGN0033598	817
FBGN0040273	3460
FBGN0028407	1804
FBTI0061768	369
FBTI0063816	158
FBTI0061931	521
FBTI0061297	82
FBGN0034670	898
FBGN0082939	80
FBGN0261850	2797
FBTI0061687	181
FBTI0060793	3925
FBGN0262867	5956
FBGN0033523	667
FBTI0019908	843
FBGN0262360	455
FBTI0061694	6672
FBTI0019939	1088
FBTR0304172_DF_NRG	22
FBTI0019976	1961
FBTI0059846	564
FBGN0034324	549
FBGN0261612	4259
FBGN0024249	712
FBGN0259202	2507
FBGN0034491	3851
FBTI0063797	204
FBGN0023175	976
FBTI0061762	302
FBTI0018903	4718
FBGN0000578	6075
FBGN0085228	694
FBTR0472755_DF_NRG	22
FBGN0063382	87
FBTI0061325	107
FBTI0063713	983
FBGN0034750	1262
FBTI0063094	154
FBGN0028687	1515
FBTI0060311	110
FBGN0265540	3240
FBGN0041237	1239
FBGN0261403	3678
FBGN0262837	607
FBTI0060891	2620
FBTI0060279	203
FBGN0261545	4068
FBGN0034206	509
FBTI0019902	1374
FBTI0061068	38
FBGN0033526	2481
FBGN0034030	1755
FBGN0033170	904
FBGN0050115	6958
FBTI0060289	545
FBTI0060328	1180
FBTI0064010	186
FBGN0034331	711
FBGN0033649	3212
FBGN0003660	1237
FBGN0034296	910
FBGN0262845	370
FBTI0019277	813
FBGN0261385	4447
FBTI0061600	200
FBGN0266047	297
FBGN0010053	1486
FBTI0060293	190
FBGN0265045	32768
FBGN0034068	2614
FBGN0002791	2555
FBGN0261611	6071
FBTI0060027	76
FBTR0309596_DF_NRG	21
FBGN0028552	1117
FBGN0265338	1487
FBTI0060528	72
FBGN0050376	941
FBGN0262391	100
FBGN0004784	2351
FBTI0061650	89
FBGN0033382	2742
FBTI0063739	207
FBTI0059663	136
FBGN0034265	1699
FBGN0262806	450
FBGN0033584	2556
FBTI0019917	1069
FBTI0062330	423
FBGN0035049	4841
FBGN0050487	728
FBTI0062527	1496
FBGN0034612	4426
FBTI0060970	335
FBTI0019027	9105
FBGN0035024	3139
FBTR0304316_DF_NRG	22
FBGN0010385	399
FBTI0060544	108
FBTR0304354_DF_NRG	23
FBTI0064080	72
FBGN0050114	1224
FBGN0011296	741
FBTI0059973	1432
FBGN0033196	4058
FBTI0064304	129
FBGN0034060	5610
FBTI0018878	129
FBGN0086757	2257
FBGN0034001	594
FBGN0266633	1244
FBGN0034697	2721
FBTI0060102	318
FBGN0034579	682
FBGN0266972	706
FBGN0034741	1783
FBTI0059704	7835
FBGN0054029	460
FBTI0059802	235
FBGN0264328	1952
FBTI0059809	425
FBTI0061216	416
FBTI0059975	563
FBTI0063791	42
FBGN0086356	2353
FBTI0061683	2664
FBTI0061122	122
FBGN0265311	1101
FBGN0266889	1680
FBTI0060498	62
FBGN0053427	135
FBGN0033079	1663
FBGN0015584	468
FBTI0018956	4283
FBGN0003254	4665
FBGN0262441	71
FBGN0054045	581
FBGN0039994	2596
FBTI0059693	11930
FBTR0304358_DF_NRG	22
FBTI0062500	114
FBTI0061828	66
FBGN0033874	1312
FBTI0064310	36
FBGN0033327	1649
FBTI0061459	907
FBGN0034271	3503
FBTI0063698	47
FBGN0033915	3428
FBGN0033931	755
FBGN0267025	595
FBTI0063859	90
FBGN0003009	3915
FBGN0034802	2509
FBTR0309715_DF_NRG	23
FBGN0085234	960
FBGN0040465	1471
FBGN0034545	834
FBGN0033917	1774
FBGN0034487	2572
FBGN0263102	7602
FBGN0053389	135
FBGN0264679	1494
FBGN0034467	2011
FBGN0050081	1794
FBTI0063681	49
FBGN0261596	646
FBGN0086904	1097
FBGN0001133	1894
FBTI0059884	61
FBTI0060308	94
FBGN0034965	1770
FBTI0060074	778
FBTI0060887	69
FBTI0060878	68
FBTI0019907	3084
FBGN0266010	701
FBGN0035060	5448
FBTI0060784	55
FBGN0050411	1237
FBGN0034463	1190
FBTI0063841	539
FBGN0264505	943
FBTI0059774	17702
FBGN0287620	1910
FBGN0263031	1229
FBGN0042086	865
FBGN0034461	752
FBGN0034325	675
FBGN0083017	133
FBGN0011884	74
FBGN0082993	149
FBTI0061734	297
FBGN0053372	135
FBGN0265859	501
FBTI0059662	373
FBTI0060602	239
FBGN0267028	707
FBGN0033005	4128
FBTI0062432	67
FBGN0053474	1284
FBTI0059804	57
FBGN0050147	3383
FBGN0034199	453
FBGN0026389	1531
FBGN0026741	740
FBGN0034566	3072
FBTI0062319	373
FBGN0034247	1590
FBTI0060153	427
FBGN0259979	1661
FBGN0263613	581
FBGN0050460	7888
FBGN0053418	135
FBTI0061530	85
FBGN0053353	135
FBGN0053477	597
FBGN0263324	423
FBTI0064309	59
FBGN0265098	500
FBTR0304286_DF_NRG	23
FBGN0033117	1250
FBGN0053447	135
FBTI0062288	57
FBTI0018914	4710
FBTI0062582	894
FBGN0025830	3293
FBGN0262619	2386
FBGN0263336	1380
FBGN0050051	676
FBGN0034464	1250
FBGN0033324	2675
FBGN0034716	3138
FBGN0034173	1253
FBGN0050496	2379
FBTI0018977	421
FBGN0027504	4079
FBGN0265363	576
FBGN0000241	2738
FBGN0034693	3773
FBTI0060996	251
FBGN0262595	543
FBGN0050106	2642
FBTI0062368	759
FBGN0033185	2368
FBGN0015039	1667
FBGN0003082	1969
FBTI0064277	95
FBGN0035084	1563
FBTI0018923	374
FBGN0050423	655
FBGN0266186	1148
FBTI0063183	264
FBGN0027580	4739
FBTI0019985	434
FBGN0034417	3391
FBGN0033308	764
FBGN0053361	135
FBTI0060794	442
RR48400_TRANSPOSABLE_ELEMENT	4668
FBTI0019978	892
FBGN0050334	638
FBGN0266854	506
FBGN0028496	8105
FBGN0033422	1191
FBGN0085254	590
FBGN0033549	1138
FBGN0265103	1167
FBTI0060885	3342
FBGN0004364	5422
FBGN0029506	1463
FBGN0266580	7801
FBGN0050378	1154
FBGN0263473	147
FBGN0263032	1526
FBGN0011936	74
